time,open,high,low,close,Volume
1603200600,16.456,17.235,16.404,16.907,3116100
1603287000,17.489,18.575,17.489,18.105,2735270
1603373400,18.549,18.621,17.8,18.305,1783260
1603459800,18.327,18.497,18.11904,18.43,1203880
1603719000,18.448,18.7,17.253,17.5,1688130
1603805400,17.603,17.9,17.253,17.558,1706700
1603891800,18.0,18.24527,16.16,16.215,3873730
1603978200,16.239,16.707,16.173,16.196,1836670
1604064600,16.196,16.725,15.954,16.707,2360740
1604327400,16.891,16.923,16.25,16.657,1256550
1604413800,16.976,17.261,16.778,17.195,910040
1604500200,17.295,17.836,17.144,17.253,1103540
1604586600,17.85,18.3601,17.78506,18.168,1731550
1604673000,18.379,18.618,17.75,18.562,1584960
1604932200,18.399,18.727,18.174,18.5005,3110780
1605018600,18.458,18.969,18.4,18.614,1695470
1605105000,18.816,19.322,18.725,19.216,1330400
1605191400,19.536,19.608,18.564,18.694,1771690
1605277800,18.848,19.391,18.656,19.227,1649180
1605537000,19.433,20.43699,19.22075,20.393,2020280
1605623400,20.415,20.968,19.956,20.82,1963000
1605709800,21.179,22.685,21.179,21.296,3780410
1605796200,21.2,21.897,20.911,21.711,1432740
1605882600,21.742,22.7,21.62,22.211,2120540
1606141800,22.7,22.7,21.437,22.076,2011150
1606228200,22.57,24.8835,22.241,24.723,11249750
1606314600,25.43,27.722,25.202,27.0275,8851140
1606487400,25.5,28.0,25.35106,27.126,5619020
1606746600,30.03,34.75,29.9,34.277,15650140
1606833000,32.4,35.894,31.686,32.4,7994100
1606919400,32.3,33.0,31.054,32.132,4080880
1607005800,32.784,33.279,32.206,33.16,2544130
1607092200,32.66184,33.721,31.738,32.8,2967860
1607351400,33.007,34.972,32.553,33.622,3539950
1607437800,31.7,31.8,28.81101,28.945,14912360
1607524200,28.412,29.114,27.409,28.621,13241360
1607610600,28.517,29.177,28.238,29.033,5052300
1607697000,28.995,29.5253,27.944,28.592,3758830
1607956200,29.893,30.0,27.638,27.953,8305790
1608042600,28.371,28.983,27.73901,28.579,5410280
1608129000,31.27,31.5,29.8,29.912,11191800
1608215400,32.1,32.2325,29.329,29.78,12493030
1608301800,29.5,30.4,28.717,30.12,13231450
1608561000,29.763,32.2,29.502,31.76,7129070
1608647400,32.699,33.593,32.037,33.15,6421770
1608733800,33.467,34.32,32.516,33.718,5940570
1608820200,33.7,33.88279,32.036,32.261,2526130
1609165800,36.729,37.999,35.402,37.0,10977120
1609252200,36.7,37.124,34.4,36.607,7351730
1609338600,37.7,39.982,37.1,38.997,9352410
1609425000,39.102,39.99798,37.7115,38.855,7396120
1609770600,41.633,44.439,41.001,42.522,14679020
1609857000,42.105,43.84,40.65101,42.863,11006240
1609943400,43.084,48.30199,43.084,48.055,15360310
1610029800,52.132,55.98599,50.211,53.575,22844050
1610116200,56.507,56.866,51.3315,53.164,16453870
1610375400,47.214,51.19845,46.451,49.549,14856440
1610461800,50.278,51.995,48.851,51.424,6717660
1610548200,50.073,52.399,49.234,51.926,6174580
1610634600,54.261,63.16,53.86234,63.1,19117760
1610721000,60.71,62.284,57.4,57.807,16088990
1611066600,61.653,62.145,57.90001,59.221,10377700
1611153000,57.925,58.9,53.2,55.082,12316610
1611239400,51.405,53.255,50.46,52.046,11784700
1611325800,52.501,58.25,52.5,57.703,11332760
1611585000,59.03,59.90808,55.114,57.142,6833520
1611671400,55.5,56.46484,54.6,55.981,4789170
1611757800,53.323,54.9465,50.57,54.01,6563770
1611844200,56.13,60.533,55.151,57.8375,7630460
1611930600,68.0,69.64763,60.75001,61.731,14354190
1612189800,62.034,63.986,58.60501,63.456,5555000
1612276200,65.001,69.128,63.817,68.792,5342780
1612362600,70.164,75.383,69.599,74.119,9211890
1612449000,77.09,77.12282,71.75,76.559,6365030
1612535400,77.118,80.601,74.502,80.6,7666720
1612794600,92.583,104.99999,89.001,104.1,20997740
1612881000,113.774,131.5,106.5407,127.294,23197090
1612967400,119.601,119.9,95.036,97.448,22972540
1613053800,113.72,113.992,97.702,100.994,16131560
1613140200,101.559,104.4889,96.101,103.431,7674280
1613485800,107.084,108.25678,95.423,95.5,15017200
1613572200,93.95,95.4,87.8,94.18,18192320
1613658600,92.69,96.0,90.206,92.778,7943510
1613745000,94.5,100.8,91.459,96.372,11530630
1614004200,87.1,93.228,86.5,87.6,7659210
1614090600,80.001,80.1575,66.0,69.123,18754950
1614177000,73.4,82.2145,71.58801,81.769,12004830
1614263400,84.094,84.5,72.61001,73.161,7840610
1614349800,68.712,80.406,68.114,75.041,11783600
1614609000,79.84,80.49999,75.888,78.244,7680380
1614695400,81.51,81.74864,74.10721,74.85,6439860
1614781800,78.178,79.8,72.781,73.157,7720600
1614868200,71.298,73.799,61.00001,64.566,12206140
1614954600,65.765,66.3,53.722,62.024,13547510
1615213800,64.501,66.9455,61.7,62.419,6721080
1615300200,68.657,73.548,68.175,71.599,8736120
1615386600,75.0,75.903,71.1,75.655,6430180
1615473000,77.5,80.5,76.11271,80.375,5284900
1615559400,75.98,81.0,75.003,78.4,4675520
1615815000,78.833,80.9,76.3665,76.901,4407090
1615901400,75.879,77.0,70.14328,72.429,4151180
1615987800,70.223,78.507,69.827,77.099,5431670
1616074200,75.452,80.899,72.801,73.205,6218900
1616160600,74.953,78.527,71.45391,77.704,9565320
1616419800,76.72,77.5,72.15,72.456,4988100
1616506200,71.681,73.53513,67.001,67.721,7168580
1616592600,70.532,71.04996,61.522,62.157,7068250
1616679000,58.0695,62.6415,56.6,62.091,8815840
1616765400,62.6,64.23,60.038,62.4,5241380
1617024600,65.886,66.293,62.723,63.134,4431140
1617111000,64.246,66.67999,62.031,65.398,5625730
1617197400,64.761,69.421,64.138,67.88,5614520
1617283800,68.846,72.583,68.74575,70.356,4023920
1617629400,70.975,73.6035,69.329,72.055,4858780
1617715800,72.119,72.119,67.69901,70.458,5936600
1617802200,67.8,69.55662,65.2,65.62,4522420
1617888600,67.07,70.27124,66.43837,69.012,4361170
1617975000,70.999,72.0,68.94595,71.1,3446770
1618234200,73.519,74.594,70.485,71.824,4812220
1618320600,74.5,86.999,73.47901,84.854,17021780
1618407000,88.098,88.21,73.0,73.55,15824940
1618493400,75.317,75.49401,70.9,74.015,6863360
1618579800,70.71,72.0,68.5,69.362,7627930
1618839000,65.004,66.5,62.35,63.752,8798870
1618925400,63.9,64.8,61.4,64.645,5524040
1619011800,62.84,66.546,62.84,65.046,4179340
1619098200,64.201,65.05,59.4,59.82,7152860
1619184600,57.589,61.84,56.9,61.304,6618920
1619443800,63.676,65.98,62.8,65.882,4791030
1619530200,67.3,68.49999,65.5,67.699,5112980
1619616600,67.36,68.9,66.55,68.082,2972810
1619703000,66.5,67.5,63.791,65.501,4397460
1619789400,64.702,67.5,64.632,65.716,5596910
1620048600,67.397,67.397,63.439,63.562,4644910
1620135000,61.95103,62.8,59.8888,61.688,5146250
1620221400,63.0,65.199,60.89001,62.345,4974750
1620307800,61.288,62.27699,58.701,60.908,3551950
1620394200,60.897,63.18,60.833,62.046,3635270
1620653400,61.586,61.586,56.647,56.946,5226850
1620739800,53.5,58.499,52.52801,57.696,6629500
1620826200,55.628,57.78,53.864,54.188,4216480
1620912600,51.12,54.297,47.80701,48.808,9391400
1620999000,50.126,52.362,49.2,52.131,5616380
1621258200,48.4,49.95103,46.88801,48.935,8046070
1621344600,48.891,50.426,47.057,48.72,5982290
1621431000,42.285,45.849,41.15801,45.486,15054230
1621517400,47.766,49.3,45.728,47.266,8614180
1621603800,47.173,48.76699,44.777,45.052,8530430
1621863000,46.5,47.826,44.72493,47.245,7574830
1621949400,46.4,47.988,45.82101,46.967,6722340
1622035800,47.734,49.599,47.654,48.279,5425620
1622122200,49.2,50.20605,48.50654,49.385,5039440
1622208600,48.2,48.292,46.764,47.0,4858770
1622554200,47.124,48.466,46.898,47.776,4324700
1622640600,48.3,50.13,47.872,49.85,3529700
1622727000,50.12,50.198,48.4,48.864,3954760
1622813400,48.17,48.599,47.4,48.467,3171760
1623072600,48.25,48.855,46.407,46.981,6103930
1623159000,45.8,46.189,42.793,45.938,10917020
1623245400,47.0,51.567,45.55901,51.299,14822300
1623331800,51.239,52.987,49.59101,50.865,9537150
1623418200,51.3,52.097,50.4,51.644,5003710
1623677400,54.4,60.569,54.4,59.849,15572850
1623763800,60.205,63.582,58.917,63.054,13100270
1623850200,61.665,63.988,60.884,61.982,10394960
1623936600,61.74,64.2,61.255,63.081,8847590
1624023000,61.6,64.765,61.55204,64.646,15437170
1624282200,59.917,61.4,57.70001,58.367,13780560
1624368600,53.501,56.42,51.30201,55.372,25669870
1624455000,57.948,58.656,55.1225,55.3,10557510
1624541400,57.0,59.0,56.10001,58.188,7934570
1624627800,56.746,57.121,53.981,55.005,10046650
1624887000,57.033,62.951,56.58669,62.417,17297750
1624973400,65.0,69.299,64.7,66.899,16136250
1625059800,64.501,66.9,63.743,66.45,8589180
1625146200,65.059,65.724,63.712,65.086,5873530
1625232600,65.897,66.192,63.426,63.561,5286080
1625578200,65.208,65.352,62.129,63.429,4862190
1625664600,64.5,64.717,62.3213,63.986,4511020
1625751000,60.3,62.52724,59.469,61.844,5180280
1625837400,62.19,63.593,61.52,62.866,3939610
1626096600,63.225,63.242,58.521,58.869,8262540
1626183000,58.557,59.7,57.295,57.988,7175620
1626269400,58.5,59.044,56.041,56.043,6274620
1626355800,54.7,55.995,52.507,54.104,7337780
1626442200,54.39,54.638,52.05201,52.309,6090550
1626701400,50.766,52.249,49.2,49.872,7287290
1626787800,48.799,50.5875,47.23801,50.178,7345010
1626874200,54.0,56.9812,52.827,55.694,10994450
1626960600,55.542,56.806,53.501,55.594,7111990
1627047000,55.842,56.589,53.33906,53.971,5748900
1627306200,62.1,69.5,62.026,68.25,20169070
1627392600,66.375,67.751,62.227,63.061,9698650
1627479000,66.395,67.7,63.2195,64.665,10824590
1627565400,64.193,64.86,61.937,62.501,5795460
1627651800,61.557,63.548,60.691,62.601,6325980
